Time,Extension,Load
(s),(mm),(N)
"5.43000","167.82877","51.20426"
"5.44000","167.83873","51.28464"
"5.45000","167.84869","51.36724"
"5.46000","167.85861","51.45047"
"5.47000","167.86855","51.53289"
"5.48000","167.87848","51.61226"
"5.49000","167.88843","51.69551"
"5.50000","167.89842","51.78030"
"5.51000","167.90842","51.86493"
"5.52000","167.91843","51.94799"
"5.53000","167.92848","52.03535"
"5.54000","167.93860","52.12268"
"5.55000","167.94872","52.21007"
"5.56000","167.95876","52.29616"
"5.57000","167.96873","52.38010"
"5.58000","167.97873","52.46490"
"5.59000","167.98875","52.54932"
"5.60000","167.99876","52.63347"
"5.61000","168.00877","52.71515"
"5.62000","168.01877","52.79655"
"5.63000","168.02875","52.87704"
"5.64000","168.03867","52.96074"
"5.65000","168.04855","53.04319"
"5.66000","168.05850","53.12492"
"5.67000","168.06847","53.20621"
"5.68000","168.07843","53.29017"
"5.69000","168.08838","53.37158"
"5.70000","168.09837","53.45402"
"5.71000","168.10840","53.53835"
"5.72000","168.11847","53.62350"
"5.73000","168.12856","53.70594"
"5.74000","168.13863","53.78940"
"5.75000","168.14868","53.87362"
"5.76000","168.15871","53.96088"
"5.77000","168.16872","54.04612"
"5.78000","168.17873","54.12997"
"5.79000","168.18874","54.21473"
"5.80000","168.19875","54.30099"
"5.81000","168.20874","54.38381"
"5.82000","168.21867","54.46560"
"5.83000","168.22859","54.55027"
"5.84000","168.23854","54.63662"
"5.85000","168.24846","54.71961"
"5.86000","168.25839","54.79893"
"5.87000","168.26837","54.88226"
"5.88000","168.27840","54.96684"
"5.89000","168.28842","55.04902"
"5.90000","168.29849","55.12880"
"5.91000","168.30861","55.21150"
"5.92000","168.31876","55.29385"
"5.93000","168.32883","55.37666"
"5.94000","168.33884","55.45844"
"5.95000","168.34883","55.54169"
"5.96000","168.35881","55.62395"
"5.97000","168.36880","55.70797"
"5.98000","168.37878","55.78878"
"5.99000","168.38876","55.86859"
"6.00000","168.39876","55.95060"
"6.01000","168.40869","56.03518"
"6.02000","168.41859","56.11686"
"6.03000","168.42854","56.20013"
"6.04000","168.43852","56.28713"
"6.05000","168.44852","56.37336"
"6.06000","168.45850","56.45430"
"6.07000","168.46846","56.53497"
"6.08000","168.47847","56.61949"
"6.09000","168.48854","56.70278"
"6.10000","168.49864","56.78314"
"6.11000","168.50871","56.86191"
"6.12000","168.51875","56.94337"
"6.13000","168.52876","57.02527"
"6.14000","168.53874","57.10669"
"6.15000","168.54872","57.18497"
"6.16000","168.55869","57.26616"
"6.17000","168.56868","57.35048"
"6.18000","168.57866","57.43444"
"6.19000","168.58861","57.51354"
"6.20000","168.59853","57.59385"
"6.21000","168.60846","57.67655"
"6.22000","168.61839","57.76186"
"6.23000","168.62836","57.84200"
"6.24000","168.63834","57.92297"
"6.25000","168.64833","58.00878"
"6.26000","168.65833","58.09577"
"6.27000","168.66835","58.17786"
"6.28000","168.67841","58.25803"
"6.29000","168.68852","58.34143"
"6.30000","168.69862","58.42614"
"6.31000","168.70868","58.50915"
"6.32000","168.71869","58.59166"
"6.33000","168.72868","58.67458"
"6.34000","168.73869","58.75778"
"6.35000","168.74869","58.83789"
"6.36000","168.75870","58.91430"
"6.37000","168.76866","58.99183"
"6.38000","168.77863","59.06825"
"6.39000","168.78856","59.15018"
"6.40000","168.79848","59.23392"
"6.41000","168.80843","59.31861"
"6.42000","168.81844","59.40458"
"6.43000","168.82841","59.49088"
"6.44000","168.83839","59.56856"
"6.45000","168.84839","59.64397"
"6.46000","168.85846","59.72499"
"6.47000","168.86853","59.81486"
"6.48000","168.87862","59.90396"
"6.49000","168.88867","59.98671"
"6.50000","168.89873","60.06619"
"6.51000","168.90875","60.15228"
"6.52000","168.91876","60.24176"
"6.53000","168.92876","60.32003"
"6.54000","168.93877","60.39604"
"6.55000","168.94879","60.47915"
"6.56000","168.95877","60.56186"
"6.57000","168.96870","60.64620"
"6.58000","168.97864","60.72808"
"6.59000","168.98856","60.80796"
"6.60000","168.99849","60.89143"
"6.61000","169.00845","60.97099"
"6.62000","169.01843","61.04227"
"6.63000","169.02843","61.11519"
"6.64000","169.03845","61.19473"
"6.65000","169.04849","61.27880"
"6.66000","169.05858","61.36637"
"6.67000","169.06870","61.45162"
"6.68000","169.07878","61.53087"
"6.69000","169.08879","61.60648"
"6.70000","169.09879","61.68659"
"6.71000","169.10878","61.77068"
"6.72000","169.11876","61.85690"
"6.73000","169.12874","61.93588"
"6.74000","169.13876","62.01347"
"6.75000","169.14874","62.09588"
"6.76000","169.15868","62.18599"
"6.77000","169.16859","62.27208"
"6.78000","169.17850","62.35284"
"6.79000","169.18846","62.42826"
"6.80000","169.19844","62.50414"
"6.81000","169.20840","62.58306"
"6.82000","169.21840","62.66265"
"6.83000","169.22844","62.74269"
"6.84000","169.23851","62.82613"
"6.85000","169.24858","62.90746"
"6.86000","169.25865","62.98730"
"6.87000","169.26871","63.06685"
"6.88000","169.27872","63.14740"
"6.89000","169.28867","63.22574"
"6.90000","169.29861","63.30495"
"6.91000","169.30861","63.38467"
"6.92000","169.31866","63.46389"
"6.93000","169.32872","63.54489"
"6.94000","169.33876","63.62761"
"6.95000","169.34874","63.70941"
"6.96000","169.35867","63.79029"
"6.97000","169.36856","63.87044"
"6.98000","169.37848","63.94872"
"6.99000","169.38841","64.02705"
"7.00000","169.39839","64.10877"
"7.01000","169.40840","64.19692"
"7.02000","169.41841","64.28233"
"7.03000","169.42845","64.36131"
"7.04000","169.43855","64.43760"
"7.05000","169.44867","64.51646"
"7.06000","169.45874","64.59668"
"7.07000","169.46878","64.67668"
"7.08000","169.47881","64.75417"
"7.09000","169.48882","64.83147"
"7.10000","169.49879","64.90685"
"7.11000","169.50880","64.98382"
"7.12000","169.51878","65.06282"
"7.13000","169.52875","65.14281"
"7.14000","169.53865","65.22065"
"7.15000","169.54854","65.29717"
"7.16000","169.55846","65.37448"
"7.17000","169.56841","65.45560"
"7.18000","169.57837","65.53794"
"7.19000","169.58836","65.62012"
"7.20000","169.59837","65.70255"
"7.21000","169.60844","65.78619"
"7.22000","169.61855","65.86713"
"7.23000","169.62866","65.94221"
"7.24000","169.63873","66.01842"
"7.25000","169.64879","66.10143"
"7.26000","169.65880","66.18463"
"7.27000","169.66878","66.26267"
"7.28000","169.67876","66.33811"
"7.29000","169.68877","66.41679"
"7.30000","169.69876","66.49646"
"7.31000","169.70874","66.57495"
"7.32000","169.71867","66.64918"
"7.33000","169.72859","66.72356"
"7.34000","169.73853","66.79938"
"7.35000","169.74847","66.87622"
"7.36000","169.75842","66.95568"
"7.37000","169.76839","67.03619"
"7.38000","169.77840","67.11674"
"7.39000","169.78842","67.19450"
"7.40000","169.79846","67.27185"
"7.41000","169.80855","67.35248"
"7.42000","169.81866","67.43626"
"7.43000","169.82875","67.51855"
"7.44000","169.83879","67.59738"
"7.45000","169.84877","67.67738"
"7.46000","169.85875","67.76152"
"7.47000","169.86876","67.84350"
"7.48000","169.87875","67.92184"
"7.49000","169.88876","67.99747"
"7.50000","169.89874","68.07239"
"7.51000","169.90869","68.15051"
"7.52000","169.91859","68.23128"
"7.53000","169.92851","68.30880"
"7.54000","169.93846","68.38490"
"7.55000","169.94844","68.46181"
"7.56000","169.95844","68.53905"
"7.57000","169.96843","68.61487"
"7.58000","169.97845","68.69375"
"7.59000","169.98853","68.77351"
"7.60000","169.99860","68.85163"
"7.61000","170.00867","68.92815"
"7.62000","170.01872","69.00753"
"7.63000","170.02873","69.08731"
"7.64000","170.03874","69.16548"
"7.65000","170.04874","69.24331"
"7.66000","170.05878","69.32767"
"7.67000","170.06880","69.41019"
"7.68000","170.07878","69.48660"
"7.69000","170.08873","69.55995"
"7.70000","170.09863","69.63552"
"7.71000","170.10854","69.71795"
"7.72000","170.11845","69.80016"
"7.73000","170.12839","69.87630"
"7.74000","170.13835","69.94790"
"7.75000","170.14835","70.02501"
"7.76000","170.15834","70.10583"
"7.77000","170.16835","70.18412"
"7.78000","170.17841","70.25909"
"7.79000","170.18851","70.33691"
"7.80000","170.19859","70.41513"
"7.81000","170.20862","70.49281"
"7.82000","170.21861","70.56837"
"7.83000","170.22864","70.64645"
"7.84000","170.23865","70.72623"
"7.85000","170.24867","70.80524"
"7.86000","170.25868","70.88243"
"7.87000","170.26871","70.95947"
"7.88000","170.27870","71.03780"
"7.89000","170.28862","71.11814"
"7.90000","170.29855","71.19485"
"7.91000","170.30849","71.27058"
"7.92000","170.31845","71.34872"
"7.93000","170.32843","71.43004"
"7.94000","170.33838","71.50926"
"7.95000","170.34836","71.58852"
"7.96000","170.35840","71.66791"
"7.97000","170.36850","71.74706"
"7.98000","170.37860","71.82153"
"7.99000","170.38870","71.89610"
"8.00000","170.39877","71.97356"
"8.01000","170.40878","72.04878"
"8.02000","170.41876","72.12379"
"8.03000","170.42874","72.19996"
"8.04000","170.43875","72.27533"
"8.05000","170.44876","72.34908"
"8.06000","170.45877","72.42461"
"8.07000","170.46870","72.50195"
"8.08000","170.47865","72.58295"
"8.09000","170.48859","72.66268"
"8.10000","170.49852","72.73940"
"8.11000","170.50845","72.81439"
"8.12000","170.51842","72.89262"
"8.13000","170.52840","72.97446"
"8.14000","170.53838","73.05439"
"8.15000","170.54842","73.12945"
