Time,Extension,Load
(s),(mm),(N)
"5.64000","168.12970","53.06260"
"5.65000","168.13976","53.14639"
"5.66000","168.14981","53.23174"
"5.67000","168.15985","53.31622"
"5.68000","168.16986","53.39922"
"5.69000","168.17987","53.48369"
"5.70000","168.18988","53.56993"
"5.71000","168.19989","53.65435"
"5.72000","168.20990","53.73628"
"5.73000","168.21983","53.81954"
"5.74000","168.22975","53.90347"
"5.75000","168.23969","53.98650"
"5.76000","168.24959","54.06710"
"5.77000","168.25952","54.14842"
"5.78000","168.26947","54.23193"
"5.79000","168.27950","54.31632"
"5.80000","168.28954","54.39705"
"5.81000","168.29964","54.47882"
"5.82000","168.30977","54.56224"
"5.83000","168.31990","54.64443"
"5.84000","168.32996","54.72444"
"5.85000","168.33997","54.80866"
"5.86000","168.34996","54.89516"
"5.87000","168.35997","54.98116"
"5.88000","168.36996","55.06316"
"5.89000","168.37994","55.14584"
"5.90000","168.38994","55.22955"
"5.91000","168.39992","55.31493"
"5.92000","168.40985","55.39756"
"5.93000","168.41977","55.47669"
"5.94000","168.42969","55.55663"
"5.95000","168.43965","55.64055"
"5.96000","168.44965","55.72273"
"5.97000","168.45961","55.80358"
"5.98000","168.46959","55.88605"
"5.99000","168.47963","55.97145"
"6.00000","168.48972","56.05435"
"6.01000","168.49982","56.13272"
"6.02000","168.50989","56.21342"
"6.03000","168.51993","56.29849"
"6.04000","168.52992","56.38199"
"6.05000","168.53992","56.46273"
"6.06000","168.54987","56.54404"
"6.07000","168.55984","56.62783"
"6.08000","168.56984","56.71096"
"6.09000","168.57982","56.79102"
"6.10000","168.58977","56.87218"
"6.11000","168.59970","56.95602"
"6.12000","168.60963","57.04262"
"6.13000","168.61955","57.12494"
"6.14000","168.62952","57.20603"
"6.15000","168.63948","57.28778"
"6.16000","168.64946","57.37142"
"6.17000","168.65948","57.45443"
"6.18000","168.66951","57.53671"
"6.19000","168.67957","57.62008"
"6.20000","168.68967","57.70479"
"6.21000","168.69977","57.78648"
"6.22000","168.70981","57.86578"
"6.23000","168.71982","57.94695"
"6.24000","168.72981","58.02916"
"6.25000","168.73982","58.11093"
"6.26000","168.74982","58.19055"
"6.27000","168.75983","58.27022"
"6.28000","168.76981","58.35299"
"6.29000","168.77977","58.43415"
"6.30000","168.78969","58.51497"
"6.31000","168.79959","58.59671"
"6.32000","168.80956","58.68190"
"6.33000","168.81956","58.76460"
"6.34000","168.82956","58.84335"
"6.35000","168.83954","58.92340"
"6.36000","168.84958","59.01000"
"6.37000","168.85963","59.09735"
"6.38000","168.86972","59.17902"
"6.39000","168.87981","59.26033"
"6.40000","168.88986","59.34401"
"6.41000","168.89990","59.43004"
"6.42000","168.90994","59.51235"
"6.43000","168.91995","59.59262"
"6.44000","168.92993","59.67490"
"6.45000","168.93994","59.75968"
"6.46000","168.94997","59.83945"
"6.47000","168.95993","59.91639"
"6.48000","168.96986","59.99580"
"6.49000","168.97980","60.07867"
"6.50000","168.98972","60.16209"
"6.51000","168.99965","60.24258"
"6.52000","169.00960","60.32304"
"6.53000","169.01958","60.40628"
"6.54000","169.02957","60.48766"
"6.55000","169.03961","60.56734"
"6.56000","169.04967","60.64666"
"6.57000","169.05977","60.72847"
"6.58000","169.06989","60.81171"
"6.59000","169.07994","60.89288"
"6.60000","169.08995","60.97398"
"6.61000","169.09995","61.05682"
"6.62000","169.10992","61.13871"
"6.63000","169.11990","61.21756"
"6.64000","169.12990","61.29670"
"6.65000","169.13989","61.37666"
"6.66000","169.14987","61.45729"
"6.67000","169.15982","61.53631"
"6.68000","169.16972","61.61564"
"6.69000","169.17964","61.69679"
"6.70000","169.18961","61.77681"
"6.71000","169.19958","61.85471"
"6.72000","169.20955","61.93352"
"6.73000","169.21956","62.01532"
"6.74000","169.22960","62.09810"
"6.75000","169.23967","62.17715"
"6.76000","169.24974","62.25600"
"6.77000","169.25981","62.33879"
"6.78000","169.26987","62.42316"
"6.79000","169.27986","62.50475"
"6.80000","169.28981","62.58413"
"6.81000","169.29976","62.66420"
"6.82000","169.30977","62.74969"
"6.83000","169.31982","62.83130"
"6.84000","169.32988","62.90942"
"6.85000","169.33990","62.98784"
"6.86000","169.34990","63.06889"
"6.87000","169.35980","63.15023"
"6.88000","169.36969","63.23051"
"6.89000","169.37961","63.30848"
"6.90000","169.38954","63.38827"
"6.91000","169.39954","63.46943"
"6.92000","169.40955","63.54765"
"6.93000","169.41957","63.62548"
"6.94000","169.42963","63.70588"
"6.95000","169.43974","63.78981"
"6.96000","169.44986","63.87027"
"6.97000","169.45995","63.94637"
"6.98000","169.46996","64.02457"
"6.99000","169.47997","64.10626"
"7.00000","169.48997","64.18713"
"7.01000","169.49998","64.26450"
"7.02000","169.50996","64.34260"
"7.03000","169.51994","64.42458"
"7.04000","169.52991","64.50471"
"7.05000","169.53978","64.58415"
"7.06000","169.54964","64.66303"
"7.07000","169.55957","64.74303"
"7.08000","169.56952","64.82070"
"7.09000","169.57950","64.89960"
"7.10000","169.58951","64.97907"
"7.11000","169.59953","65.06097"
"7.12000","169.60962","65.14080"
"7.13000","169.61974","65.21783"
"7.14000","169.62984","65.29487"
"7.15000","169.63991","65.37426"
"7.16000","169.64995","65.45526"
"7.17000","169.65994","65.53306"
"7.18000","169.66991","65.61184"
"7.19000","169.67990","65.69337"
"7.20000","169.68990","65.77412"
"7.21000","169.69989","65.84930"
"7.22000","169.70987","65.92647"
"7.23000","169.71982","66.00699"
"7.24000","169.72974","66.08860"
"7.25000","169.73969","66.16412"
"7.26000","169.74962","66.24051"
"7.27000","169.75955","66.31924"
"7.28000","169.76953","66.40028"
"7.29000","169.77954","66.48135"
"7.30000","169.78955","66.56241"
"7.31000","169.79961","66.64156"
"7.32000","169.80969","66.72436"
"7.33000","169.81981","66.80407"
"7.34000","169.82988","66.88204"
"7.35000","169.83989","66.95994"
"7.36000","169.84988","67.04081"
"7.37000","169.85989","67.11953"
"7.38000","169.86989","67.19681"
"7.39000","169.87990","67.27271"
"7.40000","169.88991","67.34978"
"7.41000","169.89990","67.42778"
"7.42000","169.90985","67.50603"
"7.43000","169.91975","67.58401"
"7.44000","169.92969","67.66132"
"7.45000","169.93964","67.73920"
"7.46000","169.94962","67.81628"
"7.47000","169.95961","67.89470"
"7.48000","169.96959","67.97402"
"7.49000","169.97963","68.05631"
"7.50000","169.98970","68.13627"
"7.51000","169.99979","68.21474"
"7.52000","170.00986","68.29131"
"7.53000","170.01988","68.37195"
"7.54000","170.02988","68.45188"
"7.55000","170.03987","68.53017"
"7.56000","170.04988","68.60595"
"7.57000","170.05992","68.68518"
"7.58000","170.06996","68.76260"
"7.59000","170.07996","68.83797"
"7.60000","170.08990","68.91412"
"7.61000","170.09981","68.99327"
"7.62000","170.10973","69.07072"
"7.63000","170.11964","69.14680"
"7.64000","170.12958","69.22270"
"7.65000","170.13956","69.30006"
"7.66000","170.14955","69.37862"
"7.67000","170.15955","69.45705"
"7.68000","170.16954","69.53461"
"7.69000","170.17960","69.61444"
"7.70000","170.18967","69.69389"
"7.71000","170.19971","69.77049"
"7.72000","170.20972","69.84854"
"7.73000","170.21971","69.92857"
"7.74000","170.22972","70.01080"
"7.75000","170.23975","70.08907"
"7.76000","170.24977","70.16589"
"7.77000","170.25981","70.24245"
"7.78000","170.26985","70.32133"
"7.79000","170.27983","70.40027"
"7.80000","170.28976","70.47859"
"7.81000","170.29968","70.55379"
"7.82000","170.30963","70.63013"
"7.83000","170.31960","70.70775"
"7.84000","170.32957","70.78568"
"7.85000","170.33952","70.86105"
"7.86000","170.34950","70.93916"
"7.87000","170.35956","71.02001"
"7.88000","170.36964","71.09735"
"7.89000","170.37976","71.17071"
"7.90000","170.38986","71.24965"
"7.91000","170.39992","71.33182"
"7.92000","170.40993","71.40977"
"7.93000","170.41992","71.48356"
"7.94000","170.42990","71.56094"
"7.95000","170.43991","71.64141"
"7.96000","170.44992","71.71974"
"7.97000","170.45990","71.79485"
"7.98000","170.46983","71.87135"
"7.99000","170.47977","71.95066"
"8.00000","170.48972","72.02943"
"8.01000","170.49965","72.10696"
"8.02000","170.50960","72.18427"
"8.03000","170.51956","72.26224"
"8.04000","170.52954","72.33733"
"8.05000","170.53954","72.41173"
"8.06000","170.54956","72.48850"
"8.07000","170.55966","72.56888"
"8.08000","170.56979","72.64667"
"8.09000","170.57988","72.72270"
"8.10000","170.58990","72.79641"
"8.11000","170.59993","72.87452"
"8.12000","170.60991","72.95219"
"8.13000","170.61989","73.02757"
"8.14000","170.62987","73.10125"
