Time,Extension,Load
(s),(mm),(N)
"6.18800","179.28558","135.29428"
"6.19800","179.25563","135.03387"
"6.20800","179.22569","134.76143"
"6.21800","179.19571","134.50180"
"6.22800","179.16565","134.25090"
"6.23800","179.13554","133.99352"
"6.24800","179.10551","133.73465"
"6.25800","179.07556","133.47304"
"6.26800","179.04567","133.21428"
"6.27800","179.01570","132.96095"
"6.28800","178.98566","132.70486"
"6.29800","178.95557","132.45000"
"6.30800","178.92552","132.20088"
"6.31800","178.89558","131.94237"
"6.32800","178.86569","131.68359"
"6.33800","178.83575","131.43425"
"6.34800","178.80573","131.19157"
"6.35800","178.77563","130.93887"
"6.36800","178.74557","130.67563"
"6.37800","178.71558","130.41634"
"6.38800","178.68561","130.17232"
"6.39800","178.65565","129.93352"
"6.40800","178.62564","129.67488"
"6.41800","178.59557","129.40834"
"6.42800","178.56552","129.15990"
"6.43800","178.53552","128.91779"
"6.44800","178.50557","128.66751"
"6.45800","178.47562","128.41013"
"6.46800","178.44562","128.15118"
"6.47800","178.41556","127.90406"
"6.48800","178.38548","127.66261"
"6.49800","178.35547","127.41518"
"6.50800","178.32553","127.16164"
"6.51800","178.29561","126.91012"
"6.52800","178.26562","126.66335"
"6.53800","178.23558","126.42235"
"6.54800","178.20547","126.17738"
"6.55800","178.17543","125.92664"
"6.56800","178.14546","125.67924"
"6.57800","178.11552","125.43474"
"6.58800","178.08557","125.18881"
"6.59800","178.05553","124.94673"
"6.60800","178.02544","124.70320"
"6.61800","177.99541","124.45374"
"6.62800","177.96548","124.20532"
"6.63800","177.93558","123.96602"
"6.64800","177.90564","123.72219"
"6.65800","177.87564","123.47227"
"6.66800","177.84561","123.22456"
"6.67800","177.81561","122.98368"
"6.68800","177.78569","122.74612"
"6.69800","177.75580","122.50195"
"6.70800","177.72588","122.25093"
"6.71800","177.69589","122.00571"
"6.72800","177.66579","121.76410"
"6.73800","177.63568","121.52277"
"6.74800","177.60562","121.27823"
"6.75800","177.57564","121.03617"
"6.76800","177.54565","120.79304"
"6.77800","177.51564","120.54870"
"6.78800","177.48557","120.30578"
"6.79800","177.45549","120.06575"
"6.80800","177.42545","119.82989"
"6.81800","177.39551","119.58785"
"6.82800","177.36560","119.34094"
"6.83800","177.33566","119.09787"
"6.84800","177.30563","118.85786"
"6.85800","177.27556","118.61671"
"6.86800","177.24551","118.37309"
"6.87800","177.21555","118.12599"
"6.88800","177.18559","117.88448"
"6.89800","177.15561","117.64895"
"6.90800","177.12556","117.40372"
"6.91800","177.09546","117.15546"
"6.92800","177.06538","116.91379"
"6.93800","177.03540","116.67590"
"6.94800","177.00546","116.43616"
"6.95800","176.97554","116.19392"
"6.96800","176.94554","115.94727"
"6.97800","176.91551","115.70605"
"6.98800","176.88547","115.47173"
"6.99800","176.85547","115.23396"
"7.00800","176.82555","114.99157"
"7.01800","176.79562","114.74981"
"7.02800","176.76564","114.51060"
"7.03800","176.73560","114.27798"
"7.04800","176.70551","114.04517"
"7.05800","176.67545","113.80584"
"7.06800","176.64546","113.56264"
"7.07800","176.61552","113.31879"
"7.08800","176.58556","113.08192"
"7.09800","176.55553","112.84589"
"7.10800","176.52544","112.60674"
"7.11800","176.49541","112.36450"
"7.12800","176.46544","112.12222"
"7.13800","176.43552","111.88367"
